amfi_code,date,nav,nav_quality_flag
118632,2022-01-17,43.1645,OK
118632,2022-01-18,43.6453,OK
118632,2022-01-19,43.7012,OK
118632,2022-01-20,44.0112,OK
118632,2022-01-21,44.6318,OK
118632,2022-01-24,45.0971,OK
118632,2022-01-25,45.5683,OK
118632,2022-01-26,45.6693,OK
118632,2022-01-27,46.0139,OK
118632,2022-01-28,46.1245,OK
118632,2022-01-31,45.6587,OK
118632,2022-02-01,45.8044,OK
118632,2022-02-02,45.9318,OK
118632,2022-02-03,46.1927,OK
118632,2022-02-04,46.1644,OK
118632,2022-02-07,45.8791,OK
118632,2022-02-08,46.1693,OK
118632,2022-02-09,45.6612,OK
118632,2022-02-10,46.2763,OK
118632,2022-02-11,46.2058,OK
118632,2022-02-14,46.3298,OK
118632,2022-02-15,46.5826,OK
118632,2022-02-16,46.8501,OK
118632,2022-02-17,46.2954,OK
118632,2022-02-18,46.6572,OK
118632,2022-02-21,46.8062,OK
118632,2022-02-22,46.5687,OK
118632,2022-02-23,46.2857,OK
118632,2022-02-24,46.1734,OK
118632,2022-02-25,45.6711,OK
118632,2022-02-28,46.394,OK
118632,2022-03-01,47.0303,OK
118632,2022-03-02,47.2424,OK
118632,2022-03-03,47.1738,OK
118632,2022-03-04,47.1161,OK
118632,2022-03-07,47.4567,OK
118632,2022-03-08,48.223,OK
118632,2022-03-09,48.0058,OK
118632,2022-03-10,47.5595,OK
118632,2022-03-11,48.2379,OK
118632,2022-03-14,47.5081,OK
118632,2022-03-15,47.1117,OK
118632,2022-03-16,47.0335,OK
118632,2022-03-17,46.4146,OK
118632,2022-03-18,46.8963,OK
118632,2022-03-21,47.2764,OK
118632,2022-03-22,47.0617,OK
118632,2022-03-23,47.6203,OK
118632,2022-03-24,48.2578,OK
118632,2022-03-25,48.2345,OK
118632,2022-03-28,48.068,OK
118632,2022-03-29,49.0608,OK
118632,2022-03-30,49.3993,OK
118632,2022-03-31,49.5366,OK
118632,2022-04-01,50.1618,OK
118632,2022-04-04,50.3215,OK
118632,2022-04-05,50.1234,OK
118632,2022-04-06,50.1848,OK
118632,2022-04-07,50.6727,OK
118632,2022-04-08,49.8159,OK
118632,2022-04-11,49.7151,OK
118632,2022-04-12,50.3512,OK
118632,2022-04-13,50.1503,OK
118632,2022-04-14,50.865,OK
118632,2022-04-15,51.5302,OK
118632,2022-04-18,51.527,OK
118632,2022-04-19,51.2958,OK
118632,2022-04-20,51.1923,OK
118632,2022-04-21,52.4366,OK
118632,2022-04-22,53.3382,OK
118632,2022-04-25,53.4247,OK
118632,2022-04-26,53.1664,OK
118632,2022-04-27,53.2488,OK
118632,2022-04-28,53.3909,OK
118632,2022-04-29,52.8359,OK
118632,2022-05-02,52.9005,OK
118632,2022-05-03,53.5487,OK
118632,2022-05-04,52.7328,OK
118632,2022-05-05,53.1461,OK
118632,2022-05-06,53.8221,OK
118632,2022-05-09,53.5843,OK
118632,2022-05-10,54.419,OK
118632,2022-05-11,54.1166,OK
118632,2022-05-12,54.3556,OK
118632,2022-05-13,54.2367,OK
118632,2022-05-16,54.118,OK
118632,2022-05-17,53.8519,OK
118632,2022-05-18,54.2127,OK
118632,2022-05-19,54.6482,OK
118632,2022-05-20,54.6453,OK
118632,2022-05-23,54.0217,OK
118632,2022-05-24,54.2421,OK
118632,2022-05-25,54.4725,OK
118632,2022-05-26,54.3965,OK
118632,2022-05-27,55.3282,OK
118632,2022-05-30,54.5985,OK
118632,2022-05-31,53.5689,OK
118632,2022-06-01,53.2522,OK
118632,2022-06-02,53.6145,OK
118632,2022-06-03,53.145,OK
118632,2022-06-06,52.7144,OK
118632,2022-06-07,53.1858,OK
118632,2022-06-08,53.4308,OK
118632,2022-06-09,53.6364,OK
118632,2022-06-10,54.0352,OK
118632,2022-06-13,53.8607,OK
118632,2022-06-14,53.7087,OK
118632,2022-06-15,54.1215,OK
118632,2022-06-16,53.511,OK
118632,2022-06-17,52.5364,OK
118632,2022-06-20,52.363,OK
118632,2022-06-21,52.8219,OK
118632,2022-06-22,52.9684,OK
118632,2022-06-23,53.398,OK
118632,2022-06-24,52.4839,OK
118632,2022-06-27,52.6573,OK
118632,2022-06-28,52.9891,OK
118632,2022-06-29,52.3886,OK
118632,2022-06-30,52.8157,OK
118632,2022-07-01,52.791,OK
118632,2022-07-04,54.2685,OK
118632,2022-07-05,53.2638,OK
118632,2022-07-06,53.9387,OK
118632,2022-07-07,53.7793,OK
118632,2022-07-08,53.0451,OK
118632,2022-07-11,52.8264,OK
118632,2022-07-12,52.9831,OK
118632,2022-07-13,53.4977,OK
118632,2022-07-14,54.3444,OK
118632,2022-07-15,55.0585,OK
118632,2022-07-18,54.6199,OK
118632,2022-07-19,55.1955,OK
118632,2022-07-20,55.4149,OK
118632,2022-07-21,55.1243,OK
118632,2022-07-22,55.0498,OK
118632,2022-07-25,54.7345,OK
118632,2022-07-26,54.7806,OK
118632,2022-07-27,54.4573,OK
118632,2022-07-28,53.9937,OK
118632,2022-07-29,54.2503,OK
118632,2022-08-01,54.5801,OK
118632,2022-08-02,54.518,OK
118632,2022-08-03,55.208,OK
118632,2022-08-04,55.1098,OK
118632,2022-08-05,54.9912,OK
118632,2022-08-08,55.341,OK
118632,2022-08-09,55.3049,OK
118632,2022-08-10,55.3749,OK
118632,2022-08-11,54.1855,OK
118632,2022-08-12,54.2215,OK
118632,2022-08-15,53.3822,OK
118632,2022-08-16,52.8378,OK
118632,2022-08-17,52.2461,OK
118632,2022-08-18,51.7947,OK
118632,2022-08-19,51.5711,OK
118632,2022-08-22,51.3769,OK
118632,2022-08-23,51.7054,OK
118632,2022-08-24,51.8336,OK
118632,2022-08-25,50.9981,OK
118632,2022-08-26,51.0619,OK
118632,2022-08-29,51.2319,OK
118632,2022-08-30,51.11,OK
118632,2022-08-31,51.1089,OK
118632,2022-09-01,51.2212,OK
118632,2022-09-02,51.5944,OK
118632,2022-09-05,50.909,OK
118632,2022-09-06,50.8256,OK
118632,2022-09-07,51.5328,OK
118632,2022-09-08,52.2076,OK
118632,2022-09-09,52.628,OK
118632,2022-09-12,52.9051,OK
118632,2022-09-13,53.7104,OK
118632,2022-09-14,54.6548,OK
118632,2022-09-15,54.6208,OK
118632,2022-09-16,54.1837,OK
118632,2022-09-19,54.0826,OK
118632,2022-09-20,55.6087,OK
118632,2022-09-21,54.8726,OK
118632,2022-09-22,54.6736,OK
118632,2022-09-23,54.0245,OK
118632,2022-09-26,54.1119,OK
118632,2022-09-27,53.5686,OK
118632,2022-09-28,53.5449,OK
118632,2022-09-29,52.659,OK
118632,2022-09-30,52.9739,OK
118632,2022-10-03,53.5757,OK
118632,2022-10-04,53.4222,OK
118632,2022-10-05,53.3861,OK
118632,2022-10-06,53.3367,OK
118632,2022-10-07,53.4494,OK
118632,2022-10-10,53.459,OK
118632,2022-10-11,53.8502,OK
118632,2022-10-12,54.467,OK
118632,2022-10-13,54.1053,OK
118632,2022-10-14,53.9857,OK
118632,2022-10-17,54.4448,OK
118632,2022-10-18,53.7942,OK
118632,2022-10-19,52.8946,OK
118632,2022-10-20,53.0276,OK
118632,2022-10-21,53.2877,OK
118632,2022-10-24,52.9767,OK
118632,2022-10-25,52.7342,OK
118632,2022-10-26,52.4089,OK
118632,2022-10-27,52.0366,OK
118632,2022-10-28,52.3828,OK
118632,2022-10-31,51.867,OK
118632,2022-11-01,51.7724,OK
118632,2022-11-02,51.3872,OK
118632,2022-11-03,50.7581,OK
118632,2022-11-04,51.1755,OK
118632,2022-11-07,50.9677,OK
118632,2022-11-08,51.0788,OK
118632,2022-11-09,50.43,OK
118632,2022-11-10,50.1269,OK
118632,2022-11-11,50.4883,OK
118632,2022-11-14,51.6803,OK
118632,2022-11-15,50.8135,OK
118632,2022-11-16,50.7497,OK
118632,2022-11-17,50.9608,OK
118632,2022-11-18,50.7108,OK
118632,2022-11-21,51.1186,OK
118632,2022-11-22,50.7555,OK
118632,2022-11-23,50.8506,OK
118632,2022-11-24,50.6431,OK
118632,2022-11-25,51.2171,OK
118632,2022-11-28,50.9388,OK
118632,2022-11-29,50.8072,OK
118632,2022-11-30,51.2591,OK
118632,2022-12-01,50.8227,OK
118632,2022-12-02,50.8798,OK
118632,2022-12-05,50.0943,OK
118632,2022-12-06,49.6416,OK
118632,2022-12-07,49.8349,OK
118632,2022-12-08,49.4268,OK
118632,2022-12-09,49.2154,OK
118632,2022-12-12,49.4554,OK
118632,2022-12-13,49.2288,OK
118632,2022-12-14,49.613,OK
118632,2022-12-15,49.7331,OK
118632,2022-12-16,49.9503,OK
118632,2022-12-19,50.526,OK
118632,2022-12-20,50.6949,OK
118632,2022-12-21,51.4141,OK
118632,2022-12-22,51.8557,OK
118632,2022-12-23,51.6435,OK
118632,2022-12-26,52.2628,OK
118632,2022-12-27,52.4116,OK
118632,2022-12-28,52.2564,OK
118632,2022-12-29,52.4119,OK
118632,2022-12-30,52.9559,OK
118632,2023-01-02,53.1963,OK
118632,2023-01-03,54.086,OK
118632,2023-01-04,54.635,OK
118632,2023-01-05,54.9159,OK
118632,2023-01-06,54.4493,OK
118632,2023-01-09,54.3911,OK
118632,2023-01-10,54.4536,OK
118632,2023-01-11,54.8175,OK
118632,2023-01-12,55.1549,OK
118632,2023-01-13,55.2659,OK
118632,2023-01-16,55.3532,OK
118632,2023-01-17,55.7347,OK
118632,2023-01-18,55.3428,OK
118632,2023-01-19,56.2056,OK
118632,2023-01-20,55.2284,OK
118632,2023-01-23,55.9707,OK
118632,2023-01-24,55.9773,OK
118632,2023-01-25,56.5036,OK
118632,2023-01-26,56.7144,OK
118632,2023-01-27,56.9171,OK
118632,2023-01-30,57.2256,OK
118632,2023-01-31,57.6651,OK
118632,2023-02-01,57.5278,OK
118632,2023-02-02,58.0851,OK
118632,2023-02-03,57.5619,OK
118632,2023-02-06,57.5889,OK
118632,2023-02-07,58.045,OK
118632,2023-02-08,58.5868,OK
118632,2023-02-09,58.8557,OK
118632,2023-02-10,58.6822,OK
118632,2023-02-13,59.1786,OK
118632,2023-02-14,58.8606,OK
118632,2023-02-15,59.8077,OK
118632,2023-02-16,59.7939,OK
118632,2023-02-17,59.0179,OK
118632,2023-02-20,58.4295,OK
118632,2023-02-21,58.4821,OK
118632,2023-02-22,58.5845,OK
118632,2023-02-23,59.6418,OK
118632,2023-02-24,59.1286,OK
118632,2023-02-27,59.1797,OK
118632,2023-02-28,58.6596,OK
118632,2023-03-01,58.4354,OK
118632,2023-03-02,59.3403,OK
118632,2023-03-03,58.7789,OK
118632,2023-03-06,59.1145,OK
118632,2023-03-07,59.3503,OK
118632,2023-03-08,59.3683,OK
118632,2023-03-09,59.6717,OK
118632,2023-03-10,59.0948,OK
118632,2023-03-13,59.9953,OK
118632,2023-03-14,61.0539,OK
118632,2023-03-15,61.1108,OK
118632,2023-03-16,62.463,OK
118632,2023-03-17,62.2757,OK
118632,2023-03-20,62.5282,OK
118632,2023-03-21,63.3555,OK
118632,2023-03-22,63.1321,OK
118632,2023-03-23,62.3998,OK
118632,2023-03-24,61.5509,OK
118632,2023-03-27,62.7121,OK
118632,2023-03-28,62.4524,OK
118632,2023-03-29,62.3824,OK
118632,2023-03-30,61.805,OK
118632,2023-03-31,62.3563,OK
118632,2023-04-03,61.9599,OK
118632,2023-04-04,61.7239,OK
118632,2023-04-05,61.9191,OK
118632,2023-04-06,61.3724,OK
118632,2023-04-07,61.3074,OK
118632,2023-04-10,62.1023,OK
118632,2023-04-11,62.3695,OK
118632,2023-04-12,62.4735,OK
118632,2023-04-13,62.6243,OK
118632,2023-04-14,62.442,OK
118632,2023-04-17,63.5838,OK
118632,2023-04-18,63.1625,OK
118632,2023-04-19,63.3128,OK
118632,2023-04-20,63.4098,OK
118632,2023-04-21,64.0094,OK
118632,2023-04-24,64.6685,OK
118632,2023-04-25,64.6837,OK
118632,2023-04-26,64.8831,OK
118632,2023-04-27,65.105,OK
118632,2023-04-28,63.8463,OK
118632,2023-05-01,62.9903,OK
118632,2023-05-02,62.6874,OK
118632,2023-05-03,62.4099,OK
118632,2023-05-04,61.7851,OK
118632,2023-05-05,62.227,OK
118632,2023-05-08,62.2603,OK
118632,2023-05-09,62.1746,OK
118632,2023-05-10,61.5213,OK
118632,2023-05-11,61.5289,OK
118632,2023-05-12,60.151,OK
118632,2023-05-15,60.0956,OK
118632,2023-05-16,60.1601,OK
118632,2023-05-17,60.3197,OK
118632,2023-05-18,59.5241,OK
118632,2023-05-19,59.673,OK
118632,2023-05-22,59.1579,OK
118632,2023-05-23,58.7659,OK
118632,2023-05-24,59.1696,OK
118632,2023-05-25,60.2611,OK
118632,2023-05-26,60.3195,OK
118632,2023-05-29,59.9173,OK
118632,2023-05-30,60.0481,OK
118632,2023-05-31,60.5787,OK
118632,2023-06-01,60.9428,OK
118632,2023-06-02,62.4673,OK
118632,2023-06-05,62.1065,OK
118632,2023-06-06,62.2769,OK
118632,2023-06-07,63.166,OK
118632,2023-06-08,64.0324,OK
118632,2023-06-09,62.9731,OK
118632,2023-06-12,63.0037,OK
118632,2023-06-13,63.8669,OK
118632,2023-06-14,65.5498,OK
118632,2023-06-15,65.992,OK
118632,2023-06-16,65.8122,OK
118632,2023-06-19,65.2627,OK
118632,2023-06-20,66.5866,OK
118632,2023-06-21,67.0505,OK
118632,2023-06-22,66.5853,OK
118632,2023-06-23,66.5004,OK
118632,2023-06-26,66.7169,OK
118632,2023-06-27,67.0723,OK
118632,2023-06-28,66.5766,OK
118632,2023-06-29,66.2511,OK
118632,2023-06-30,65.326,OK
118632,2023-07-03,65.9618,OK
118632,2023-07-04,65.7973,OK
118632,2023-07-05,66.1026,OK
118632,2023-07-06,66.9715,OK
118632,2023-07-07,67.1361,OK
118632,2023-07-10,67.1038,OK
118632,2023-07-11,67.2534,OK
118632,2023-07-12,67.3256,OK
118632,2023-07-13,68.1047,OK
118632,2023-07-14,68.3269,OK
118632,2023-07-17,68.0347,OK
118632,2023-07-18,68.7018,OK
118632,2023-07-19,69.4872,OK
118632,2023-07-20,68.7073,OK
118632,2023-07-21,69.6784,OK
118632,2023-07-24,69.9389,OK
118632,2023-07-25,70.15,OK
118632,2023-07-26,70.8121,OK
118632,2023-07-27,70.4952,OK
118632,2023-07-28,71.1276,OK
118632,2023-07-31,70.9283,OK
118632,2023-08-01,70.0477,OK
118632,2023-08-02,69.4699,OK
118632,2023-08-03,69.8542,OK
118632,2023-08-04,69.3099,OK
118632,2023-08-07,70.3374,OK
118632,2023-08-08,71.1157,OK
118632,2023-08-09,71.994,OK
118632,2023-08-10,72.1105,OK
118632,2023-08-11,72.312,OK
118632,2023-08-14,71.5916,OK
118632,2023-08-15,72.2604,OK
118632,2023-08-16,72.5402,OK
118632,2023-08-17,72.9417,OK
118632,2023-08-18,74.0741,OK
118632,2023-08-21,73.7173,OK
118632,2023-08-22,73.6733,OK
118632,2023-08-23,73.924,OK
118632,2023-08-24,73.3545,OK
118632,2023-08-25,73.271,OK
118632,2023-08-28,73.6282,OK
118632,2023-08-29,73.4551,OK
118632,2023-08-30,74.3464,OK
118632,2023-08-31,73.4001,OK
118632,2023-09-01,74.1688,OK
118632,2023-09-04,74.641,OK
118632,2023-09-05,74.3058,OK
118632,2023-09-06,73.7405,OK
118632,2023-09-07,72.4374,OK
118632,2023-09-08,71.9683,OK
118632,2023-09-11,72.6735,OK
118632,2023-09-12,72.675,OK
118632,2023-09-13,73.4621,OK
118632,2023-09-14,73.0993,OK
118632,2023-09-15,73.5946,OK
118632,2023-09-18,73.1681,OK
118632,2023-09-19,72.5851,OK
118632,2023-09-20,72.554,OK
118632,2023-09-21,72.167,OK
118632,2023-09-22,71.2284,OK
118632,2023-09-25,71.1507,OK
118632,2023-09-26,71.2542,OK
118632,2023-09-27,72.0929,OK
118632,2023-09-28,72.7285,OK
118632,2023-09-29,73.5532,OK
118632,2023-10-02,74.0601,OK
118632,2023-10-03,74.316,OK
118632,2023-10-04,73.5528,OK
118632,2023-10-05,73.6881,OK
118632,2023-10-06,74.1152,OK
118632,2023-10-09,75.1127,OK
118632,2023-10-10,75.6077,OK
118632,2023-10-11,76.4788,OK
118632,2023-10-12,75.825,OK
118632,2023-10-13,75.646,OK
118632,2023-10-16,75.9722,OK
118632,2023-10-17,76.7937,OK
118632,2023-10-18,76.7349,OK
118632,2023-10-19,76.7187,OK
118632,2023-10-20,77.2249,OK
118632,2023-10-23,76.5014,OK
118632,2023-10-24,77.6336,OK
118632,2023-10-25,77.0738,OK
118632,2023-10-26,75.8197,OK
118632,2023-10-27,75.8656,OK
118632,2023-10-30,77.0503,OK
118632,2023-10-31,77.4898,OK
118632,2023-11-01,78.045,OK
118632,2023-11-02,78.1138,OK
118632,2023-11-03,78.0491,OK
118632,2023-11-06,77.0327,OK
118632,2023-11-07,75.5519,OK
118632,2023-11-08,75.7218,OK
118632,2023-11-09,76.643,OK
118632,2023-11-10,76.9156,OK
118632,2023-11-13,77.3797,OK
118632,2023-11-14,78.5085,OK
118632,2023-11-15,78.7771,OK
118632,2023-11-16,78.7326,OK
118632,2023-11-17,78.2066,OK
118632,2023-11-20,79.6549,OK
118632,2023-11-21,80.067,OK
118632,2023-11-22,79.4444,OK
118632,2023-11-23,78.6687,OK
118632,2023-11-24,79.5839,OK
118632,2023-11-27,78.8998,OK
118632,2023-11-28,80.2417,OK
118632,2023-11-29,78.355,OK
118632,2023-11-30,79.3852,OK
118632,2023-12-01,79.7679,OK
118632,2023-12-04,79.8926,OK
118632,2023-12-05,79.8102,OK
118632,2023-12-06,81.1941,OK
118632,2023-12-07,81.7441,OK
118632,2023-12-08,81.1374,OK
118632,2023-12-11,79.9579,OK
118632,2023-12-12,80.1244,OK
118632,2023-12-13,80.165,OK
118632,2023-12-14,79.1384,OK
118632,2023-12-15,79.1406,OK
118632,2023-12-18,78.7816,OK
118632,2023-12-19,78.8287,OK
118632,2023-12-20,79.376,OK
118632,2023-12-21,80.4692,OK
118632,2023-12-22,81.1587,OK
118632,2023-12-25,80.6856,OK
118632,2023-12-26,80.9903,OK
118632,2023-12-27,81.0772,OK
118632,2023-12-28,80.1716,OK
118632,2023-12-29,80.4952,OK
118632,2024-01-01,81.8663,OK
118632,2024-01-02,81.932,OK
118632,2024-01-03,80.8298,OK
118632,2024-01-04,80.8931,OK
118632,2024-01-05,80.0732,OK
118632,2024-01-08,80.727,OK
118632,2024-01-09,81.1434,OK
118632,2024-01-10,81.063,OK
118632,2024-01-11,80.8683,OK
118632,2024-01-12,80.7587,OK
118632,2024-01-15,80.8063,OK
118632,2024-01-16,80.2992,OK
118632,2024-01-17,79.3634,OK
118632,2024-01-18,80.2057,OK
118632,2024-01-19,79.9748,OK
118632,2024-01-22,80.1341,OK
118632,2024-01-23,80.3774,OK
118632,2024-01-24,80.6476,OK
118632,2024-01-25,79.8582,OK
118632,2024-01-26,78.7272,OK
118632,2024-01-29,78.36,OK
118632,2024-01-30,78.6745,OK
118632,2024-01-31,78.2113,OK
118632,2024-02-01,78.0071,OK
118632,2024-02-02,79.5255,OK
118632,2024-02-05,78.282,OK
118632,2024-02-06,77.8026,OK
118632,2024-02-07,79.1558,OK
118632,2024-02-08,79.1655,OK
118632,2024-02-09,78.7147,OK
118632,2024-02-12,79.5713,OK
118632,2024-02-13,79.6511,OK
118632,2024-02-14,79.4478,OK
118632,2024-02-15,79.6238,OK
118632,2024-02-16,79.2038,OK
118632,2024-02-19,78.5368,OK
118632,2024-02-20,78.4986,OK
118632,2024-02-21,77.842,OK
118632,2024-02-22,77.8895,OK
118632,2024-02-23,78.1736,OK
118632,2024-02-26,78.8046,OK
118632,2024-02-27,79.6335,OK
118632,2024-02-28,79.39,OK
118632,2024-02-29,79.7816,OK
118632,2024-03-01,80.1702,OK
118632,2024-03-04,80.4438,OK
118632,2024-03-05,80.1457,OK
118632,2024-03-06,79.4633,OK
118632,2024-03-07,79.8571,OK
118632,2024-03-08,78.7046,OK
118632,2024-03-11,78.5594,OK
118632,2024-03-12,76.8496,OK
118632,2024-03-13,75.9884,OK
118632,2024-03-14,75.4417,OK
118632,2024-03-15,76.2143,OK
118632,2024-03-18,76.7177,OK
118632,2024-03-19,76.3833,OK
118632,2024-03-20,76.9158,OK
118632,2024-03-21,77.5603,OK
118632,2024-03-22,77.4905,OK
118632,2024-03-25,76.5896,OK
118632,2024-03-26,76.4888,OK
118632,2024-03-27,76.4622,OK
118632,2024-03-28,75.6746,OK
118632,2024-03-29,75.9592,OK
118632,2024-04-01,76.1861,OK
118632,2024-04-02,76.5252,OK
118632,2024-04-03,76.7533,OK
118632,2024-04-04,77.2888,OK
118632,2024-04-05,77.2064,OK
118632,2024-04-08,77.3839,OK
118632,2024-04-09,77.1527,OK
118632,2024-04-10,76.7956,OK
118632,2024-04-11,77.7475,OK
118632,2024-04-12,76.3981,OK
118632,2024-04-15,77.0308,OK
118632,2024-04-16,76.6499,OK
118632,2024-04-17,76.1839,OK
118632,2024-04-18,76.3992,OK
118632,2024-04-19,75.441,OK
118632,2024-04-22,74.9387,OK
118632,2024-04-23,74.418,OK
118632,2024-04-24,74.3112,OK
118632,2024-04-25,73.8241,OK
118632,2024-04-26,74.9126,OK
118632,2024-04-29,76.1485,OK
118632,2024-04-30,74.8412,OK
118632,2024-05-01,75.2402,OK
118632,2024-05-02,75.8512,OK
118632,2024-05-03,76.2547,OK
118632,2024-05-06,75.8525,OK
118632,2024-05-07,75.7284,OK
118632,2024-05-08,75.2691,OK
118632,2024-05-09,75.0294,OK
118632,2024-05-10,74.2713,OK
118632,2024-05-13,74.2345,OK
118632,2024-05-14,73.2949,OK
118632,2024-05-15,73.2034,OK
118632,2024-05-16,72.4391,OK
118632,2024-05-17,72.6088,OK
118632,2024-05-20,72.2123,OK
118632,2024-05-21,72.4349,OK
118632,2024-05-22,73.1669,OK
118632,2024-05-23,74.238,OK
118632,2024-05-24,72.6387,OK
118632,2024-05-27,72.1434,OK
118632,2024-05-28,71.988,OK
118632,2024-05-29,72.3181,OK
118632,2024-05-30,71.31,OK
118632,2024-05-31,70.7315,OK
118632,2024-06-03,70.8494,OK
118632,2024-06-04,70.939,OK
118632,2024-06-05,71.2124,OK
118632,2024-06-06,71.5285,OK
118632,2024-06-07,71.7794,OK
118632,2024-06-10,71.9392,OK
118632,2024-06-11,72.0117,OK
118632,2024-06-12,72.4725,OK
118632,2024-06-13,71.0919,OK
118632,2024-06-14,72.104,OK
118632,2024-06-17,70.7522,OK
118632,2024-06-18,70.1182,OK
118632,2024-06-19,70.0142,OK
118632,2024-06-20,70.4671,OK
118632,2024-06-21,68.6655,OK
118632,2024-06-24,68.6839,OK
118632,2024-06-25,69.2012,OK
118632,2024-06-26,69.8469,OK
118632,2024-06-27,69.4544,OK
118632,2024-06-28,69.3062,OK
118632,2024-07-01,68.9661,OK
118632,2024-07-02,68.7632,OK
118632,2024-07-03,68.1755,OK
118632,2024-07-04,67.6778,OK
118632,2024-07-05,67.9726,OK
118632,2024-07-08,68.0867,OK
118632,2024-07-09,68.4178,OK
118632,2024-07-10,68.5824,OK
118632,2024-07-11,69.0453,OK
118632,2024-07-12,69.6181,OK
118632,2024-07-15,68.5923,OK
118632,2024-07-16,68.1125,OK
118632,2024-07-17,68.0088,OK
118632,2024-07-18,68.0303,OK
118632,2024-07-19,67.6643,OK
118632,2024-07-22,68.2459,OK
118632,2024-07-23,69.4839,OK
118632,2024-07-24,69.634,OK
118632,2024-07-25,69.7218,OK
118632,2024-07-26,70.2823,OK
118632,2024-07-29,69.1709,OK
118632,2024-07-30,69.224,OK
118632,2024-07-31,69.8603,OK
118632,2024-08-01,69.501,OK
118632,2024-08-02,68.7888,OK
118632,2024-08-05,68.7116,OK
118632,2024-08-06,68.7102,OK
118632,2024-08-07,68.197,OK
118632,2024-08-08,69.5053,OK
118632,2024-08-09,69.2482,OK
118632,2024-08-12,68.5826,OK
118632,2024-08-13,68.5613,OK
118632,2024-08-14,69.1481,OK
118632,2024-08-15,69.1944,OK
118632,2024-08-16,69.5273,OK
118632,2024-08-19,69.0305,OK
118632,2024-08-20,69.9783,OK
118632,2024-08-21,70.3621,OK
118632,2024-08-22,71.0519,OK
118632,2024-08-23,71.3178,OK
118632,2024-08-26,71.8756,OK
118632,2024-08-27,71.3611,OK
118632,2024-08-28,71.0892,OK
118632,2024-08-29,71.9755,OK
118632,2024-08-30,73.0101,OK
118632,2024-09-02,72.3125,OK
118632,2024-09-03,72.5094,OK
118632,2024-09-04,72.2716,OK
118632,2024-09-05,71.8658,OK
118632,2024-09-06,72.0837,OK
118632,2024-09-09,72.8503,OK
118632,2024-09-10,73.1788,OK
118632,2024-09-11,73.0105,OK
118632,2024-09-12,73.3806,OK
118632,2024-09-13,73.1858,OK
118632,2024-09-16,73.4901,OK
118632,2024-09-17,74.4392,OK
118632,2024-09-18,73.1257,OK
118632,2024-09-19,73.6797,OK
118632,2024-09-20,72.7239,OK
118632,2024-09-23,73.5539,OK
118632,2024-09-24,73.1796,OK
118632,2024-09-25,72.4353,OK
118632,2024-09-26,72.9184,OK
118632,2024-09-27,73.1907,OK
118632,2024-09-30,72.586,OK
118632,2024-10-01,71.8254,OK
118632,2024-10-02,71.7437,OK
118632,2024-10-03,71.0225,OK
118632,2024-10-04,70.397,OK
118632,2024-10-07,70.5052,OK
118632,2024-10-08,69.9433,OK
118632,2024-10-09,70.2431,OK
118632,2024-10-10,71.209,OK
118632,2024-10-11,71.1525,OK
118632,2024-10-14,71.271,OK
118632,2024-10-15,72.5883,OK
118632,2024-10-16,71.869,OK
118632,2024-10-17,72.6655,OK
118632,2024-10-18,73.3929,OK
118632,2024-10-21,73.9861,OK
118632,2024-10-22,74.8724,OK
118632,2024-10-23,75.0966,OK
118632,2024-10-24,74.7501,OK
118632,2024-10-25,75.5141,OK
118632,2024-10-28,76.3117,OK
118632,2024-10-29,77.099,OK
118632,2024-10-30,77.169,OK
118632,2024-10-31,76.7227,OK
118632,2024-11-01,76.892,OK
118632,2024-11-04,77.5736,OK
118632,2024-11-05,78.3179,OK
118632,2024-11-06,78.062,OK
118632,2024-11-07,78.3198,OK
118632,2024-11-08,77.461,OK
118632,2024-11-11,78.1771,OK
118632,2024-11-12,77.6789,OK
118632,2024-11-13,78.2591,OK
118632,2024-11-14,77.5099,OK
118632,2024-11-15,78.2585,OK
118632,2024-11-18,78.5214,OK
118632,2024-11-19,78.0224,OK
118632,2024-11-20,78.5401,OK
118632,2024-11-21,78.1726,OK
118632,2024-11-22,78.7316,OK
118632,2024-11-25,78.5821,OK
118632,2024-11-26,77.4383,OK
118632,2024-11-27,76.8099,OK
118632,2024-11-28,76.5583,OK
118632,2024-11-29,77.5277,OK
118632,2024-12-02,78.1866,OK
118632,2024-12-03,79.3553,OK
118632,2024-12-04,80.5626,OK
118632,2024-12-05,80.225,OK
118632,2024-12-06,80.133,OK
118632,2024-12-09,79.8841,OK
118632,2024-12-10,79.4534,OK
118632,2024-12-11,78.2138,OK
118632,2024-12-12,78.244,OK
118632,2024-12-13,77.4018,OK
118632,2024-12-16,77.4184,OK
118632,2024-12-17,78.9173,OK
118632,2024-12-18,78.6041,OK
118632,2024-12-19,78.7799,OK
118632,2024-12-20,79.4533,OK
118632,2024-12-23,79.691,OK
118632,2024-12-24,79.9381,OK
118632,2024-12-25,79.7241,OK
118632,2024-12-26,79.6023,OK
118632,2024-12-27,78.9719,OK
118632,2024-12-30,79.6044,OK
118632,2024-12-31,78.4316,OK
118632,2025-01-01,79.147,OK
118632,2025-01-02,78.2136,OK
118632,2025-01-03,78.9211,OK
118632,2025-01-06,78.7158,OK
118632,2025-01-07,77.9055,OK
118632,2025-01-08,78.3449,OK
118632,2025-01-09,79.03,OK
118632,2025-01-10,78.7659,OK
118632,2025-01-13,79.309,OK
